Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,2021-08-26,South,Texas,Dallas,Women's Athletic Footwear,32.0,116.0,371.2,211.584,0.5700000000000001,Online
Sports Direct,1197831,2021-08-27,South,Texas,Dallas,Men's Apparel,38.0,81.0,307.8,138.51,0.44999999999999996,Online
Sports Direct,1197831,2021-08-28,South,Texas,Dallas,Women's Apparel,32.0,135.0,432.0,272.15999999999997,0.63,Online
Sports Direct,1197831,2021-08-29,South,Texas,Dallas,Men's Street Footwear,18.0,182.0,327.6,147.42,0.44999999999999996,Online
Sports Direct,1197831,2021-08-30,South,Texas,Dallas,Men's Athletic Footwear,28.0,175.0,490.0,235.2,0.48,Online
Sports Direct,1197831,2021-08-31,South,Texas,Dallas,Women's Street Footwear,25.0,152.0,380.0,186.2,0.49,Online
Sports Direct,1197831,2021-09-01,South,Texas,Dallas,Women's Athletic Footwear,29.0,128.0,371.2,219.00800000000004,0.5900000000000001,Online
Sports Direct,1197831,2021-09-02,South,Texas,Dallas,Men's Apparel,34.0,85.0,289.0,115.6,0.4,Online
Sports Direct,1197831,2021-09-03,South,Texas,Dallas,Women's Apparel,29.0,156.0,452.4,280.488,0.62,Online
Sports Direct,1197831,2021-09-04,South,Texas,Dallas,Men's Street Footwear,19.0,195.0,370.5,185.25,0.5,Online
Sports Direct,1197831,2021-09-05,South,Texas,Dallas,Men's Athletic Footwear,29.0,194.0,562.6,275.674,0.49,Online
Sports Direct,1197831,2021-09-06,South,Texas,Dallas,Women's Street Footwear,24.0,175.0,420.0,197.4,0.47,Online
Sports Direct,1197831,2021-09-07,South,Texas,Dallas,Women's Athletic Footwear,34.0,154.0,523.6,314.15999999999997,0.6,Online
Sports Direct,1197831,2021-09-08,South,Texas,Dallas,Men's Apparel,49.0,131.0,641.9,288.85499999999996,0.44999999999999996,Online
Sports Direct,1197831,2021-09-09,South,Texas,Dallas,Women's Apparel,43.0,224.0,963.2,626.08,0.65,Online
Sports Direct,1197831,2021-09-10,South,Texas,Dallas,Men's Street Footwear,41.0,224.0,918.4,413.2799999999999,0.44999999999999996,Online
Sports Direct,1197831,2021-09-11,South,Texas,Dallas,Men's Athletic Footwear,49.0,200.0,980.0,470.4,0.48,Online
Sports Direct,1197831,2021-09-12,South,Texas,Dallas,Women's Street Footwear,44.0,176.0,774.4,363.96799999999996,0.47,Online
Sports Direct,1197831,2021-09-13,South,Texas,Dallas,Women's Athletic Footwear,43.0,174.0,748.2,411.51000000000005,0.55,Online
Sports Direct,1197831,2021-09-14,South,Texas,Dallas,Men's Apparel,45.0,145.0,652.5,280.575,0.43,Online
Sports Direct,1197831,2021-09-15,South,Texas,Dallas,Women's Apparel,53.0,263.0,1393.9,878.1569999999999,0.63,Online
Sports Direct,1197831,2021-09-16,South,Texas,Dallas,Men's Street Footwear,41.0,231.0,947.1,492.492,0.52,Online
Sports Direct,1197831,2021-09-17,South,Texas,Dallas,Men's Athletic Footwear,48.0,215.0,1032.0,557.28,0.54,Online
Sports Direct,1197831,2021-09-18,South,Texas,Dallas,Women's Street Footwear,44.0,254.0,1117.6,614.68,0.5499999999999999,Online
Sports Direct,1197831,2021-09-19,South,Texas,Dallas,Women's Athletic Footwear,43.0,150.0,645.0,393.45,0.61,Online
Sports Direct,1197831,2021-09-20,South,Texas,Dallas,Men's Apparel,47.0,167.0,784.9,361.054,0.45999999999999996,Online
Sports Direct,1197831,2021-09-21,South,Texas,Dallas,Women's Apparel,54.0,255.0,1377.0,922.5900000000001,0.67,Online
Sports Direct,1197831,2021-09-22,South,Texas,Dallas,Men's Street Footwear,49.0,208.0,1019.2,519.792,0.51,Online
Sports Direct,1197831,2021-09-23,South,Texas,Dallas,Men's Athletic Footwear,53.0,208.0,1102.4,551.2,0.5,Online
Sports Direct,1197831,2021-09-24,South,Texas,Dallas,Women's Street Footwear,46.0,273.0,1255.8,690.6899999999998,0.5499999999999999,Online
Sports Direct,1197831,2021-09-25,South,Texas,Dallas,Women's Athletic Footwear,47.0,147.0,690.9,449.08500000000004,0.65,Online
Sports Direct,1197831,2021-09-26,South,Texas,Dallas,Men's Apparel,53.0,142.0,752.6,361.248,0.48,Online
Sports Direct,1197831,2021-09-27,South,Texas,Dallas,Women's Apparel,56.0,233.0,1304.8,913.36,0.7000000000000001,Online
Sports Direct,1197831,2021-09-28,South,Texas,Dallas,Men's Street Footwear,53.0,181.0,959.3,527.615,0.5499999999999999,Online
Sports Direct,1197831,2021-09-29,South,Texas,Dallas,Men's Athletic Footwear,54.0,176.0,950.4,484.704,0.51,Online
Sports Direct,1197831,2021-09-30,South,Texas,Dallas,Women's Street Footwear,59.0,203.0,1197.7,634.7810000000001,0.53,Online
Sports Direct,1197831,2021-10-01,South,Texas,Dallas,Women's Athletic Footwear,56.0,126.0,705.6,458.64000000000004,0.65,Online
Sports Direct,1197831,2021-10-02,South,Texas,Dallas,Men's Apparel,53.0,135.0,715.5,350.59499999999997,0.49,Online
Sports Direct,1197831,2021-10-03,South,Texas,Dallas,Women's Apparel,48.0,203.0,974.4,682.0800000000002,0.7000000000000001,Online
Sports Direct,1197831,2021-10-04,South,Texas,Dallas,Men's Street Footwear,39.0,156.0,608.4,304.2,0.5,Online
Sports Direct,1197831,2021-10-05,South,Texas,Dallas,Men's Athletic Footwear,38.0,169.0,642.2,327.52200000000005,0.51,Online
Sports Direct,1197831,2021-10-06,South,Texas,Dallas,Women's Street Footwear,41.0,144.0,590.4,307.008,0.52,Online
Sports Direct,1197831,2021-10-07,South,Texas,Dallas,Women's Athletic Footwear,41.0,111.0,455.1,273.06,0.6,Online
Sports Direct,1197831,2021-10-08,South,Texas,Dallas,Men's Apparel,36.0,100.0,360.0,161.99999999999997,0.44999999999999996,Online
Sports Direct,1197831,2021-10-09,South,Texas,Dallas,Women's Apparel,45.0,161.0,724.5,507.1500000000001,0.7000000000000001,Online
Sports Direct,1197831,2021-10-10,South,Texas,Dallas,Men's Street Footwear,38.0,181.0,687.8,378.28999999999996,0.5499999999999999,Online
Sports Direct,1197831,2021-10-11,South,Texas,Dallas,Men's Athletic Footwear,37.0,218.0,806.6,403.3,0.5,Online
Sports Direct,1197831,2021-10-12,South,Texas,Dallas,Women's Street Footwear,63.0,176.0,1108.8,609.8399999999999,0.5499999999999999,Online
Sports Direct,1197831,2021-10-13,South,Texas,Dallas,Women's Athletic Footwear,59.0,145.0,855.5,530.4100000000001,0.62,Online
Sports Direct,1197831,2021-10-14,South,Texas,Dallas,Men's Apparel,56.0,138.0,772.8,370.944,0.48,Online
Sports Direct,1197831,2021-10-15,South,Texas,Dallas,Women's Apparel,67.0,176.0,1179.2,766.48,0.65,Online
Sports Direct,1197831,2021-10-16,South,Texas,Dallas,Men's Street Footwear,59.0,223.0,1315.7,710.4780000000001,0.54,Online
Sports Direct,1197831,2021-10-17,South,Texas,Dallas,Men's Athletic Footwear,56.0,231.0,1293.6,672.672,0.52,Online
Sports Direct,1197831,2021-10-18,South,Texas,Dallas,Women's Street Footwear,62.0,189.0,1171.8,632.772,0.54,Online
Sports Direct,1197831,2021-10-19,South,Texas,Dallas,Women's Athletic Footwear,59.0,173.0,1020.7,632.8340000000001,0.62,Online
Sports Direct,1197831,2021-10-20,South,Texas,Dallas,Men's Apparel,58.0,158.0,916.4,458.2,0.5,Online
Sports Direct,1197831,2021-10-21,South,Texas,Dallas,Women's Apparel,65.0,233.0,1514.5,999.57,0.66,Online
Foot Locker,1185732,2021-10-22,South,Texas,Dallas,Men's Street Footwear,44.0,111.0,488.4,341.88,0.7000000000000001,Online
Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,41.0,68.0,278.8,131.036,0.47,Online
Foot Locker,1185732,2021-10-24,South,Texas,Dallas,Women's Street Footwear,33.0,56.0,184.8,94.248,0.51,Online
Foot Locker,1185732,2021-10-25,South,Texas,Dallas,Women's Athletic Footwear,38.0,19.0,72.2,36.822,0.51,Online
Foot Locker,1185732,2021-10-26,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54.0,36.0,194.4,87.47999999999999,0.44999999999999996,Online
Foot Locker,1185732,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.0,61.0,262.3,115.412,0.44,Online
Foot Locker,1185732,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42.0,119.0,499.8,334.86600000000004,0.67,Online
Foot Locker,1185732,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,35.0,154.0,73.91999999999999,0.48,Online
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.0,46.0,156.4,81.328,0.52,Online
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.0,13.0,50.7,26.363999999999997,0.52,Online
Foot Locker,1185732,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,36.0,183.6,84.45599999999999,0.45999999999999996,Online
Foot Locker,1185732,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.0,68.0,299.2,134.64,0.44999999999999996,Online
Foot Locker,1185732,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.0,120.0,588.0,411.6,0.7000000000000001,Online
Foot Locker,1185732,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,38.0,178.6,87.514,0.49,Online
Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,51.0,183.6,99.144,0.54,Online
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,8.0,34.4,17.544,0.51,Online
Foot Locker,1185732,2021-11-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58.0,20.0,116.0,46.4,0.4,Online
Foot Locker,1185732,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47.0,44.0,206.8,72.38,0.35,Online
Foot Locker,1185732,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.0,122.0,561.2,353.556,0.63,Online
Foot Locker,1185732,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.0,45.0,202.5,85.05,0.42,Online
Foot Locker,1185732,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.0,38.0,144.4,66.42399999999999,0.45999999999999996,Online
Foot Locker,1185732,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.0,20.0,84.0,38.64,0.45999999999999996,Online
Foot Locker,1185732,2021-11-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,22.0,121.0,50.82,0.42,Online
Foot Locker,1185732,2021-11-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48.0,54.0,259.2,93.312,0.36,Online
Foot Locker,1185732,2021-11-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58.0,136.0,788.8,496.94399999999996,0.63,Online
Foot Locker,1185732,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,53.0,286.2,114.47999999999999,0.4,Online
Foot Locker,1185732,2021-11-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,42.0,218.4,100.46399999999998,0.45999999999999996,Online
Foot Locker,1185732,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,29.0,147.9,69.513,0.47,Online
Foot Locker,1185732,2021-11-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59.0,31.0,182.9,76.818,0.42,Online
Foot Locker,1185732,2021-11-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,63.0,403.2,181.44,0.44999999999999996,Online
Foot Locker,1185732,2021-11-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.0,135.0,864.0,561.6,0.65,Online
Foot Locker,1185732,2021-11-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59.0,70.0,413.0,189.98,0.45999999999999996,Online
Foot Locker,1185732,2021-11-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,44.0,228.8,114.4,0.5,Online
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52.0,39.0,202.8,107.48400000000001,0.53,Online
Foot Locker,1185732,2021-11-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.0,45.0,270.0,124.2,0.45999999999999996,Online
Foot Locker,1185732,2021-11-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65.0,81.0,526.5,221.12999999999997,0.42,Online
Foot Locker,1185732,2021-11-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,145.0,870.0,582.9,0.67,Online
Foot Locker,1185732,2021-11-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,90.0,495.0,247.5,0.5,Online
Foot Locker,1185732,2021-11-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,51.0,59.0,300.9,150.45,0.5,Online
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,44.0,224.4,118.93200000000002,0.53,Online
Foot Locker,1185732,2021-12-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,60.0,384.0,184.32,0.48,Online
Foot Locker,1185732,2021-12-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,98.0,627.2,263.424,0.42,Online
Foot Locker,1185732,2021-12-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,158.0,948.0,625.6800000000001,0.66,Online
Foot Locker,1185732,2021-12-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,75.0,405.0,190.35,0.47,Online
Foot Locker,1185732,2021-12-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54.0,61.0,329.4,181.17,0.5499999999999999,Online
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53.0,58.0,307.4,165.996,0.54,Online
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61.0,46.0,280.6,129.076,0.45999999999999996,Online
Foot Locker,1185732,2021-12-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,95.0,608.0,261.44,0.43,Online
Foot Locker,1185732,2021-12-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,62.0,143.0,886.6,531.9599999999999,0.6,Online
Foot Locker,1185732,2021-12-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,48.0,80.0,384.0,153.6,0.4,Online
Foot Locker,1185732,2021-12-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,50.0,205.0,92.24999999999999,0.44999999999999996,Online
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41.0,53.0,217.3,102.131,0.47,Online
Foot Locker,1185732,2021-12-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50.0,36.0,180.0,80.99999999999999,0.44999999999999996,Online
Foot Locker,1185732,2021-12-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55.0,61.0,335.5,134.2,0.4,Online
Foot Locker,1185732,2021-12-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55.0,104.0,572.0,354.64,0.62,Online
Foot Locker,1185732,2021-12-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,63.0,296.1,124.362,0.42,Online
Foot Locker,1185732,2021-12-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,48.0,34.0,163.2,73.44,0.44999999999999996,Online
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48.0,29.0,139.2,62.64,0.44999999999999996,Online
Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56.0,27.0,151.2,65.01599999999999,0.43,Online
Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60.0,63.0,378.0,147.42000000000002,0.39,Online
Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66.0,113.0,745.8,484.77,0.65,Online
Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,60.0,330.0,155.1,0.47,Online
Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,55.0,302.5,160.325,0.53,Online
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56.0,44.0,246.4,125.66400000000002,0.51,Online
Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,42.0,268.8,129.024,0.48,Online
Foot Locker,1185732,2021-12-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71.0,65.0,461.5,203.06,0.44,Online
Foot Locker,1185732,2021-12-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,67.0,124.0,830.8,573.2520000000001,0.6900000000000001,Online
Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,69.0,379.5,170.77499999999998,0.44999999999999996,Online
Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,65.0,357.5,189.475,0.53,Online
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57.0,53.0,302.1,160.113,0.53,Online
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63.0,47.0,296.1,136.206,0.45999999999999996,Online
Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women's Apparel,68.0,83.0,564.4,242.692,0.43,Online
West Gear,1128299,2020-01-02,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32.0,122.0,390.4,199.10399999999998,0.51,Online
West Gear,1128299,2020-01-03,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,117.0,514.8,190.476,0.37,Online
West Gear,1128299,2020-01-04,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,117.0,479.7,259.038,0.54,Online
West Gear,1128299,2020-01-05,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,87.0,374.1,187.05,0.5,Online
West Gear,1128299,2020-01-06,West,Nevada,Las Vegas,Men's Apparel,47.0,70.0,329.0,213.85,0.65,Online
West Gear,1128299,2020-01-07,West,Nevada,Las Vegas,Women's Apparel,41.0,128.0,524.8,157.44000000000003,0.30000000000000004,Online
West Gear,1128299,2020-01-08,West,Nevada,Las Vegas,Men's Street Footwear,34.0,158.0,537.2,268.6,0.5,Online
West Gear,1128299,2020-01-09,West,Nevada,Las Vegas,Men's Athletic Footwear,43.0,128.0,550.4,220.16,0.4,Online
West Gear,1128299,2020-01-10,West,Nevada,Las Vegas,Women's Street Footwear,41.0,119.0,487.9,258.58700000000005,0.53,Online
West Gear,1128299,2020-01-11,West,Nevada,Las Vegas,Women's Athletic Footwear,44.0,74.0,325.6,149.776,0.45999999999999996,Online
West Gear,1128299,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,46.0,52.0,239.2,167.44,0.7000000000000001,Online
West Gear,1128299,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,41.0,116.0,475.6,161.704,0.34,Online
West Gear,1128299,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,43.0,160.0,688.0,378.40000000000003,0.55,Online
West Gear,1128299,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,120.0,600.0,240.0,0.4,Online
West Gear,1128299,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,52.0,104.0,540.8,286.624,0.53,Online
West Gear,1128299,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,50.0,84.0,420.0,197.4,0.47,Online
West Gear,1128299,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,55.0,47.0,258.5,180.95000000000002,0.7000000000000001,Online
West Gear,1128299,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,54.0,94.0,507.6,172.584,0.34,Online
West Gear,1128299,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,58.0,143.0,829.4,422.994,0.51,Online
West Gear,1128299,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,102.0,632.4,240.31199999999998,0.38,Online
West Gear,1128299,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,61.0,120.0,732.0,387.96000000000004,0.53,Online
West Gear,1128299,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,59.0,75.0,442.5,203.54999999999998,0.45999999999999996,Online
West Gear,1128299,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,63.0,52.0,327.6,216.21600000000004,0.66,Online
West Gear,1128299,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,78.0,95.0,741.0,251.94,0.34,Online
West Gear,1128299,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,58.0,149.0,864.2,501.23600000000005,0.5800000000000001,Online
